PlayerID	PlayerTrueName	Team	MinOnCourt	PossForOnCourt	PossOppOnCourt	PointsForOnCourt	PointsOppOnCourt	OffRtgOnCourt	DefRtgOnCourt	OverallRtgOnCourt	ORebForOnCourt	ORebOppOnCourt	DRebForOnCourt	DRebOppOnCourt	ORebRateOnCourt	DRebRateOnCourt	MinOffCourt	PossForOffCourt	PossOppOffCourt	PointsForOffCourt	PointsOppOffCourt	OffRtgOffCourt	DefRtgOffCourt	OverallRtgOffCourt	ORebForOffCourt	ORebOppOffCourt	DRebForOffCourt	DRebOppOffCourt	ORebRateOffCourt	DRebRateOffCourt	OverallRtgOnCourtMinusOffCourt	ORebRateOnCourtMinusOffCourt	DRebRateOnCourtMinusOffCourt
302	Ming, Yao	HOU	322.7500	582	573	611	612	104.9828	106.8063	-1.8235	97	92	222	198	0.3288	0.7070	301.2500	561	567	578	596	103.0303	105.1146	-2.0843	87	99	207	214	0.2890	0.6765	0.2608	0.0398	0.0305
308	Alston, Rafer	ORL	740.2500	1386	1381	1476	1447	106.4935	104.7791	1.7144	226	226	503	522	0.3021	0.6900	426.7500	776	787	851	836	109.6649	106.2262	3.4388	125	127	286	265	0.3205	0.6925	-1.7244	-0.0184	-0.0025
311	Bowen, Ryan	NOH	1.6333	3	4	4	3	133.3333	75.0000	58.3333	1	3	0	2	0.3333	0.0000	238.3667	446	447	417	539	93.4978	120.5817	-27.0839	59	64	149	168	0.2599	0.6995	85.4172	0.0734	-0.6995
312	Mutombo, Dikembe	HOU	19.7167	33	36	38	30	115.1515	83.3333	31.8182	4	4	17	8	0.3333	0.8095	604.2833	1110	1104	1151	1178	103.6937	106.7029	-3.0092	180	187	412	404	0.3082	0.6878	34.8274	0.0251	0.1217
321	Daniels, Antonio	NOH	64.2500	115	120	107	129	93.0435	107.5000	-14.4565	18	17	44	44	0.2903	0.7213	175.7500	334	331	314	413	94.0120	124.7734	-30.7614	42	50	105	126	0.2500	0.6774	16.3049	0.0403	0.0439
326	Peterson, Morris	NOH	20.7167	39	41	28	51	71.7949	124.3902	-52.5954	3	5	12	17	0.1500	0.7059	219.2833	410	410	393	491	95.8537	119.7561	-23.9024	57	62	137	153	0.2714	0.6884	-28.6930	-0.1214	0.0175
329	Ruffin, Michael	POR	5.4500	8	8	10	8	125.0000	100.0000	25.0000	4	2	3	4	0.5000	0.6000	282.5500	495	497	513	547	103.6364	110.0604	-6.4240	63	76	174	192	0.2471	0.6960	31.4240	0.2529	-0.0960
330	Bonner, Matt	SAS	99.6167	182	182	193	219	106.0440	120.3297	-14.2857	25	20	61	74	0.2525	0.7531	140.3833	251	250	259	263	103.1873	105.2000	-2.0127	38	39	92	95	0.2857	0.7023	-12.2730	-0.0332	0.0508
337	Johnson, Anthony	ORL	279.5500	506	511	544	526	107.5099	102.9354	4.5745	80	77	198	175	0.3137	0.7200	887.4500	1656	1657	1783	1757	107.6691	106.0350	1.6341	271	276	591	612	0.3069	0.6817	2.9404	0.0068	0.0383
354	Outlaw, Travis	POR	170.3000	308	309	320	336	103.8961	108.7379	-4.8418	43	49	109	115	0.2722	0.6899	117.7000	195	196	203	219	104.1026	111.7347	-7.6321	24	29	68	81	0.2286	0.7010	2.7903	0.0436	-0.0111
355	Blake, Steve	POR	230.5333	398	402	420	452	105.5276	112.4378	-6.9102	50	65	141	157	0.2415	0.6845	57.4667	105	103	103	103	98.0952	100.0000	-1.9048	17	13	36	39	0.3036	0.7347	-5.0054	-0.0621	-0.0502
362	Frye, Channing	POR	35.9000	61	60	65	79	106.5574	131.6667	-25.1093	13	9	14	26	0.3333	0.6087	252.1000	442	445	458	476	103.6199	106.9663	-3.3464	54	69	163	170	0.2411	0.7026	-21.7629	0.0922	-0.0939
383	Smith, Joe	CLE	217.5167	374	382	411	362	109.8930	94.7644	15.1287	82	70	162	124	0.3981	0.6983	459.4833	830	825	955	885	115.0602	107.2727	7.7875	158	126	301	286	0.3559	0.7049	7.3412	0.0422	-0.0066
401	Posey, James	NOH	122.5667	233	235	215	261	92.2747	111.0638	-18.7892	35	34	85	89	0.2823	0.7143	117.4333	216	216	206	281	95.3704	130.0926	-34.7222	25	33	64	81	0.2358	0.6598	15.9330	0.0465	0.0545
408	Johnson, Linton	CHI	9.9000	20	19	28	17	140.0000	89.4737	50.5263	6	1	6	5	0.5455	0.8571	361.1000	695	695	730	771	105.0360	110.9353	-5.8993	112	123	258	244	0.3146	0.6772	56.4256	0.2309	0.1799
410	Marks, Sean	NOH	80.3667	151	155	153	165	101.3245	106.4516	-5.1271	23	23	60	60	0.2771	0.7229	159.6333	298	296	268	377	89.9329	127.3649	-37.4320	37	44	89	110	0.2517	0.6692	32.3049	0.0254	0.0537
411	Moore, Mikki	BOS	65.7833	130	139	123	157	94.6154	112.9496	-18.3343	20	27	43	48	0.2941	0.6143	641.2167	1215	1206	1307	1273	107.5720	105.5556	2.0165	201	189	446	441	0.3131	0.7024	-20.3508	-0.0190	-0.0881
426	Miles, C.J.	UTA	58.4667	114	114	116	137	101.7544	120.1754	-18.4211	24	24	37	41	0.3692	0.6066	181.5333	357	357	371	396	103.9216	110.9244	-7.0028	69	47	120	127	0.3520	0.7186	-11.4183	0.0172	-0.1120
430	Powell, Josh	LAL	73.2333	143	144	124	155	86.7133	107.6389	-20.9256	27	25	45	60	0.3103	0.6429	992.7667	1889	1888	2128	1940	112.6522	102.7542	9.8980	337	348	691	658	0.3387	0.6651	-30.8236	-0.0284	-0.0222
439	Mbenga, DJ	LAL	15.6000	33	34	28	31	84.8485	91.1765	-6.3280	5	4	15	10	0.3333	0.7895	1050.4000	1999	1998	2224	2064	111.2556	103.3033	7.9523	359	369	721	708	0.3365	0.6615	-14.2803	-0.0032	0.1280
444	Wright, Antoine	DAL	166.7833	307	310	337	363	109.7720	117.0968	-7.3248	51	49	111	107	0.3228	0.6938	313.2167	596	595	679	662	113.9262	111.2605	2.6657	90	87	220	198	0.3125	0.7166	-9.9905	0.0103	-0.0228
454	Wafer, Von	HOU	180.7000	343	343	334	353	97.3761	102.9155	-5.5394	53	52	128	134	0.2834	0.7111	443.3000	800	797	855	855	106.8750	107.2773	-0.4023	131	139	301	278	0.3203	0.6841	-5.1371	-0.0369	0.0270
457	Roberson, Anthony	CHI	4.2000	8	8	13	5	162.5000	62.5000	100.0000	3	1	3	1	0.7500	0.7500	366.8000	707	706	745	783	105.3748	110.9065	-5.5317	115	123	261	248	0.3168	0.6797	105.5317	0.4332	0.0703
458	Dalembert, Samuel	PHI	133.3500	242	242	237	280	97.9339	115.7025	-17.7686	34	31	88	91	0.2720	0.7395	154.6500	290	289	294	297	101.3793	102.7682	-1.3889	40	55	101	104	0.2778	0.6474	-16.3797	-0.0058	0.0921
459	Walton, Luke	LAL	316.5167	604	602	656	618	108.6093	102.6578	5.9515	106	111	223	219	0.3262	0.6677	749.4833	1428	1430	1596	1477	111.7647	103.2867	8.4780	258	262	513	499	0.3408	0.6619	-2.5265	-0.0146	0.0058
501	Allen, Tony	BOS	60.2667	107	129	99	151	92.5234	117.0543	-24.5309	15	25	44	45	0.2500	0.6377	646.7333	1238	1216	1331	1279	107.5121	105.1809	2.3312	206	191	445	444	0.3169	0.6997	-26.8621	-0.0669	-0.0620
505	Varejao, Anderson	CLE	420.0167	751	757	880	764	117.1771	100.9247	16.2524	150	111	293	258	0.3676	0.7252	256.9833	453	450	486	483	107.2848	107.3333	-0.0486	90	85	170	152	0.3719	0.6667	16.3010	-0.0043	0.0585
508	Hayes, Chuck	HOU	173.3167	310	314	318	315	102.5806	100.3185	2.2622	56	55	119	122	0.3146	0.6839	450.6833	833	826	871	893	104.5618	108.1114	-3.5496	128	136	310	290	0.3062	0.6951	5.8118	0.0084	-0.0112
510	Johnson, Amir	DET	12.6167	23	24	28	19	121.7391	79.1667	42.5725	6	5	7	9	0.4000	0.5833	179.3833	307	302	284	355	92.5081	117.5497	-25.0415	46	51	105	123	0.2722	0.6731	67.6140	0.1278	-0.0898
514	Green, Gerald	DAL	26.0500	48	47	41	47	85.4167	100.0000	-14.5833	11	9	18	22	0.3333	0.6667	453.9500	855	858	975	978	114.0351	113.9860	0.0491	130	127	313	283	0.3148	0.7114	-14.6324	0.0185	-0.0447
515	Hunter, Lindsey	CHI	23.2667	48	51	57	45	118.7500	88.2353	30.5147	8	5	19	18	0.3077	0.7917	347.7333	667	663	701	743	105.0975	112.0664	-6.9689	110	119	245	231	0.3226	0.6731	37.4836	-0.0149	0.1186
518	Boozer, Carlos	UTA	185.5667	368	371	378	418	102.7174	112.6685	-9.9511	75	43	123	128	0.3695	0.7410	54.4333	103	100	109	115	105.8252	115.0000	-9.1748	18	28	34	40	0.3103	0.5484	-0.7763	0.0592	0.1926
532	Bynum, Will	DET	78.2333	133	129	140	157	105.2632	121.7054	-16.4423	28	23	41	53	0.3457	0.6406	113.7667	197	197	172	217	87.3096	110.1523	-22.8426	24	33	71	79	0.2330	0.6827	6.4003	0.1127	-0.0421
541	Green, Willie	PHI	147.4833	267	270	260	307	97.3783	113.7037	-16.3254	34	44	90	101	0.2519	0.6716	140.5167	265	261	271	270	102.2642	103.4483	-1.1841	40	42	99	94	0.2985	0.7021	-15.1413	-0.0466	-0.0305
544	Udoka, Ime	SAS	104.4167	188	183	201	190	106.9149	103.8251	3.0898	29	29	71	65	0.3085	0.7100	135.5833	245	249	251	292	102.4490	117.2691	-14.8201	34	30	82	104	0.2464	0.7321	17.9099	0.0621	-0.0221
550	Jones, Solomon	ATL	77.2000	142	138	130	162	91.5493	117.3913	-25.8420	37	13	41	57	0.3936	0.7593	450.8000	776	776	794	840	102.3196	108.2474	-5.9278	133	161	255	306	0.3030	0.6130	-19.9142	0.0906	0.1463
552	Powe, Leon	BOS	24.3667	50	50	38	54	76.0000	108.0000	-32.0000	7	6	21	26	0.2121	0.7778	682.6333	1295	1295	1392	1376	107.4903	106.2548	1.2355	214	210	468	463	0.3161	0.6903	-33.2355	-0.1040	0.0875
553	Rondo, Rajon	BOS	577.1500	1111	1113	1208	1164	108.7309	104.5822	4.1487	192	175	411	398	0.3254	0.7014	129.8500	234	232	222	266	94.8718	114.6552	-19.7834	29	41	78	91	0.2417	0.6555	23.9321	0.0837	0.0459
556	Herrmann, Walter	DET	22.0833	40	41	47	40	117.5000	97.5610	19.9390	8	6	10	14	0.3636	0.6250	169.9167	290	285	265	334	91.3793	117.1930	-25.8137	44	50	102	118	0.2716	0.6711	45.7527	0.0920	-0.0461
557	Hollins, Ryan	DAL	83.7667	160	160	153	181	95.6250	113.1250	-17.5000	25	29	67	61	0.2907	0.6979	396.2333	743	745	863	844	116.1507	113.2886	2.8621	116	107	264	244	0.3222	0.7116	-20.3621	-0.0315	-0.0137
559	Thomas, Tyrus	CHI	195.0333	365	376	378	436	103.5616	115.9574	-12.3958	68	60	135	114	0.3736	0.6923	175.9667	350	338	380	352	108.5714	104.1420	4.4294	50	64	129	135	0.2703	0.6684	-16.8252	0.1033	0.0239
560	Brown, Shannon	LAL	261.6000	504	504	568	535	112.6984	106.1508	6.5476	97	91	190	182	0.3477	0.6762	804.4000	1528	1528	1684	1560	110.2094	102.0942	8.1152	267	282	546	536	0.3325	0.6594	-1.5676	0.0152	0.0168
561	Gibson, Daniel	CLE	171.8833	307	316	343	326	111.7264	103.1646	8.5618	70	61	123	103	0.4046	0.6685	505.1167	897	891	1023	921	114.0468	103.3670	10.6798	170	135	340	307	0.3564	0.7158	-2.1180	0.0482	-0.0473
563	Barea, Jose	DAL	221.3000	404	402	487	454	120.5446	112.9353	7.6092	54	64	148	138	0.2813	0.6981	258.7000	499	503	529	571	106.0120	113.5189	-7.5069	87	72	183	167	0.3425	0.7176	15.1161	-0.0612	-0.0195
565	Diawara, Yakhouba	MIA	21.1500	38	39	37	31	97.3684	79.4872	17.8812	4	10	13	15	0.2105	0.5652	314.8500	546	547	580	580	106.2271	106.0329	0.1942	83	100	210	187	0.3074	0.6774	17.6870	-0.0969	-0.1122
575	Farmar, Jordan	LAL	253.6667	485	481	524	489	108.0412	101.6632	6.3780	79	88	179	177	0.3086	0.6704	812.3333	1547	1551	1728	1606	111.7001	103.5461	8.1540	285	285	557	541	0.3450	0.6615	-1.7760	-0.0364	0.0089
579	Lowry, Kyle	HOU	253.4833	479	482	491	508	102.5052	105.3942	-2.8890	78	82	181	178	0.3047	0.6882	370.5167	664	658	698	700	105.1205	106.3830	-1.2625	106	109	248	234	0.3118	0.6947	-1.6265	-0.0071	-0.0065
580	Kinsey, Tarence	CLE	10.7000	21	23	19	23	90.4762	100.0000	-9.5238	4	7	9	5	0.4444	0.5625	666.3000	1183	1184	1347	1224	113.8631	103.3784	10.4847	236	189	454	405	0.3682	0.7061	-20.0085	0.0762	-0.1436
581	Quinn, Chris	MIA	24.3167	42	42	44	33	104.7619	78.5714	26.1905	4	13	13	15	0.2105	0.5000	311.6833	542	544	573	578	105.7196	106.2500	-0.5304	83	97	210	187	0.3074	0.6840	26.7209	-0.0969	-0.1840
594	Armstrong, Hilton	NOH	52.9500	103	101	90	121	87.3786	119.8020	-32.4233	13	10	32	37	0.2600	0.7619	187.0500	346	350	331	421	95.6647	120.2857	-24.6210	47	57	117	133	0.2611	0.6724	-7.8023	-0.0011	0.0895
597	Balkman, Renaldo	DEN	20.1500	41	39	39	29	95.1220	74.3590	20.7630	6	2	16	11	0.3529	0.8889	699.8500	1349	1348	1594	1457	118.1616	108.0861	10.0755	225	224	469	466	0.3256	0.6768	10.6875	0.0273	0.2121
599	Redick, J.J.	ORL	326.8000	612	608	643	619	105.0654	101.8092	3.2561	96	93	227	231	0.2936	0.7094	840.2000	1550	1560	1684	1664	108.6452	106.6667	1.9785	255	260	562	556	0.3144	0.6837	1.2776	-0.0208	0.0257
605	Rodriguez, Sergio	POR	27.3667	52	46	50	44	96.1538	95.6522	0.5017	12	6	16	21	0.3636	0.7273	260.6333	451	459	473	511	104.8780	111.3290	-6.4509	55	72	161	175	0.2391	0.6910	6.9526	0.1245	0.0363
606	Roy, Brandon	POR	238.4333	415	416	439	456	105.7831	109.6154	-3.8323	48	59	147	159	0.2319	0.7136	49.5667	88	89	84	99	95.4545	111.2360	-15.7814	19	19	30	37	0.3393	0.6122	11.9491	-0.1074	0.1014
607	Aldridge, LaMarcus	POR	237.2667	415	416	432	450	104.0964	108.1731	-4.0767	50	65	151	160	0.2381	0.6991	50.7333	88	89	91	105	103.4091	117.9775	-14.5684	17	13	26	36	0.3208	0.6667	10.4917	-0.0827	0.0324
617	Brewer, Ronnie	UTA	157.5333	306	309	323	340	105.5556	110.0324	-4.4768	52	38	101	105	0.3312	0.7266	82.4667	165	162	164	193	99.3939	119.1358	-19.7419	41	33	56	63	0.3942	0.6292	15.2651	-0.0630	0.0974
622	Mason, Roger	SAS	108.4167	196	197	213	255	108.6735	129.4416	-20.7682	29	25	60	80	0.2661	0.7059	131.5833	237	235	239	227	100.8439	96.5957	4.2481	34	34	93	89	0.2764	0.7323	-25.0163	-0.0103	-0.0264
629	Millsap, Paul	UTA	155.3667	304	305	312	345	102.6316	113.1148	-10.4832	68	56	100	105	0.3931	0.6410	84.6333	167	166	175	188	104.7904	113.2530	-8.4626	25	15	57	63	0.2841	0.7917	-2.0206	0.1090	-0.1507
640	Kleiza, Linas	DEN	191.2000	373	368	445	374	119.3029	101.6304	17.6725	71	59	140	132	0.3498	0.7035	528.8000	1017	1019	1188	1112	116.8142	109.1266	7.6876	160	167	345	345	0.3168	0.6738	9.9849	0.0330	0.0297
650	Richardson, Jeremy	ORL	2.4333	5	4	6	5	120.0000	125.0000	-5.0000	3	0	2	1	0.7500	1.0000	1164.5667	2157	2164	2321	2278	107.6032	105.2680	2.3351	348	353	787	786	0.3069	0.6904	-7.3351	0.4431	0.3096
654	White, James	HOU	11.4833	25	23	25	24	100.0000	104.3478	-4.3478	5	4	5	11	0.3125	0.5556	612.5167	1118	1117	1164	1184	104.1145	105.9982	-1.8837	179	187	424	401	0.3086	0.6939	-2.4641	0.0039	-0.1383
655	Morris, Randolph	ATL	8.4000	15	14	8	14	53.3333	100.0000	-46.6667	4	3	3	4	0.5000	0.5000	519.6000	903	900	916	988	101.4396	109.7778	-8.3381	166	171	293	359	0.3162	0.6315	-38.3286	0.1838	-0.1315
661	Oden, Greg	POR	95.7167	167	163	160	151	95.8084	92.6380	3.1703	23	23	63	67	0.2556	0.7326	192.2833	336	342	363	404	108.0357	118.1287	-10.0929	44	55	114	129	0.2543	0.6746	13.2632	0.0013	0.0580
666	Brooks, Aaron	HOU	443.6833	816	809	854	881	104.6569	108.8999	-4.2430	131	140	303	288	0.3126	0.6840	180.3167	327	331	335	327	102.4465	98.7915	3.6549	53	51	126	124	0.2994	0.7119	-7.8979	0.0132	-0.0279
667	Landry, Carl	HOU	239.7167	441	439	466	448	105.6689	102.0501	3.6188	66	71	169	155	0.2986	0.7042	384.2833	702	701	723	760	102.9915	108.4165	-5.4251	118	120	260	257	0.3147	0.6842	9.0439	-0.0161	0.0200
674	Scola, Luis	HOU	424.4333	773	768	822	824	106.3389	107.2917	-0.9527	120	127	290	276	0.3030	0.6954	199.5667	370	372	367	384	99.1892	103.2258	-4.0366	64	64	139	136	0.3200	0.6847	3.0839	-0.0170	0.0107
675	Davis, Glen	BOS	509.5333	961	949	1051	993	109.3652	104.6365	4.7288	168	144	345	341	0.3301	0.7055	197.4667	384	396	379	437	98.6979	110.3535	-11.6556	53	72	144	148	0.2637	0.6667	16.3844	0.0664	0.0388
676	Pruitt, Gabe	BOS	10.6667	22	21	18	25	81.8182	119.0476	-37.2294	2	6	4	8	0.2000	0.4000	696.3333	1323	1324	1412	1405	106.7271	106.1178	0.6093	219	210	485	481	0.3129	0.6978	-37.8387	-0.1129	-0.2978
681	Young, Thaddeus	PHI	229.1500	419	423	414	456	98.8067	107.8014	-8.9947	55	72	152	158	0.2582	0.6786	58.8500	113	108	117	121	103.5398	112.0370	-8.4972	19	14	37	37	0.3393	0.7255	-0.4975	-0.0811	-0.0469
682	Moon, Jamario	MIA	39.8000	74	75	72	77	97.2973	102.6667	-5.3694	9	20	30	26	0.2571	0.6000	296.2000	510	511	545	534	106.8627	104.5010	2.3618	78	90	193	176	0.3071	0.6820	-7.7312	-0.0500	-0.0820
684	Gardner, Thomas	ATL	18.7500	37	36	44	30	118.9189	83.3333	35.5856	7	2	12	16	0.3043	0.8571	509.2500	881	878	880	972	99.8865	110.7062	-10.8197	163	172	284	347	0.3196	0.6228	46.4053	-0.0153	0.2343
685	Gray, Aaron	CHI	9.2167	18	16	29	12	161.1111	75.0000	86.1111	5	1	7	4	0.5556	0.8750	361.7833	697	698	729	776	104.5911	111.1748	-6.5837	113	123	257	245	0.3156	0.6763	92.6948	0.2400	0.1987
686	Noah, Joakim	CHI	271.0833	508	528	525	597	103.3465	113.0682	-9.7217	83	102	192	189	0.3051	0.6531	99.9167	207	186	233	191	112.5604	102.6882	9.8722	35	22	72	60	0.3684	0.7660	-19.5939	-0.0633	-0.1129
689	Afflalo, Arron	DET	66.2500	115	111	123	121	106.9565	109.0090	-2.0525	22	17	41	44	0.3333	0.7069	125.7500	215	215	189	253	87.9070	117.6744	-29.7674	30	39	71	88	0.2542	0.6455	27.7149	0.0791	0.0614
691	Stuckey, Rodney	DET	128.0500	220	220	201	250	91.3636	113.6364	-22.2727	28	37	77	90	0.2373	0.6754	63.9500	110	106	111	124	100.9091	116.9811	-16.0720	24	19	35	42	0.3636	0.6481	-6.2007	-0.1263	0.0273
695	Horford, Al	ATL	252.0500	440	441	441	491	100.2273	111.3379	-11.1106	62	79	140	177	0.2594	0.6393	275.9500	478	473	483	511	101.0460	108.0338	-6.9878	108	95	156	186	0.3673	0.6215	-4.1228	-0.1079	0.0178
696	Law, Acie	ATL	27.8167	53	53	50	56	94.3396	105.6604	-11.3208	12	4	14	22	0.3529	0.7778	500.1833	865	861	874	946	101.0405	109.8722	-8.8318	158	170	282	341	0.3166	0.6239	-2.4890	0.0363	0.1539
697	West, Mario	ATL	46.2833	87	87	76	104	87.3563	119.5402	-32.1839	27	6	22	34	0.4426	0.7857	481.7167	831	827	848	898	102.0457	108.5852	-6.5395	143	168	274	329	0.3030	0.6199	-25.6444	0.1396	0.1658
700	Anthony, Joel	MIA	88.2500	149	151	157	130	105.3691	86.0927	19.2764	19	31	63	56	0.2533	0.6702	247.7500	435	435	460	481	105.7471	110.5747	-4.8276	68	79	160	146	0.3178	0.6695	24.1040	-0.0645	0.0007
701	Cook, Daequan	MIA	160.8167	282	289	285	302	101.0638	104.4983	-3.4344	45	61	109	102	0.3061	0.6412	175.1833	302	297	332	309	109.9338	104.0404	5.8934	42	49	114	100	0.2958	0.6994	-9.3278	0.0103	-0.0582
702	Gortat, Marcin	ORL	270.5500	503	522	573	529	113.9165	101.3410	12.5755	85	71	192	170	0.3333	0.7300	896.4500	1659	1646	1754	1754	105.7263	106.5614	-0.8350	266	282	597	617	0.3012	0.6792	13.4105	0.0321	0.0508
711	Wright, Julian	NOH	32.2333	62	63	48	75	77.4194	119.0476	-41.6283	9	7	22	27	0.2500	0.7586	207.7667	387	388	373	467	96.3824	120.3608	-23.9784	51	60	127	143	0.2629	0.6791	-17.6499	-0.0129	0.0795
734	Fernandez, Rudy	POR	162.1000	296	300	296	318	100.0000	106.0000	-6.0000	36	45	107	117	0.2353	0.7039	125.9000	207	205	227	237	109.6618	115.6098	-5.9479	31	33	70	79	0.2818	0.6796	-0.0521	-0.0465	0.0243
735	Bayless, Jerryd	POR	11.4167	18	17	23	20	127.7778	117.6471	10.1307	6	4	6	6	0.5000	0.6000	276.5833	485	488	500	535	103.0928	109.6311	-6.5384	61	74	171	190	0.2430	0.6980	16.6691	0.2570	-0.0980
736	Batum, Nicolas	POR	63.0667	106	107	112	137	105.6604	128.0374	-22.3770	14	19	34	43	0.2456	0.6415	224.9333	397	398	411	418	103.5264	105.0251	-1.4987	53	59	143	153	0.2573	0.7079	-20.8783	-0.0117	-0.0664
747	Hunter, Othello	ATL	13.7667	28	28	35	24	125.0000	85.7143	39.2857	6	4	10	12	0.3333	0.7143	514.2333	890	886	889	978	99.8876	110.3837	-10.4961	164	170	286	351	0.3184	0.6272	49.7818	0.0149	0.0871
752	Walker, Bill	BOS	10.3000	21	20	18	23	85.7143	115.0000	-29.2857	2	6	4	7	0.2222	0.4000	696.7000	1324	1325	1412	1407	106.6465	106.1887	0.4578	219	210	485	482	0.3124	0.6978	-29.7435	-0.0902	-0.2978
755	Rose, Derrick	CHI	314.1333	606	607	641	674	105.7756	111.0379	-5.2623	97	107	224	211	0.3149	0.6767	56.8667	109	107	117	114	107.3394	106.5421	0.7974	21	17	40	38	0.3559	0.7018	-6.0597	-0.0410	-0.0251
757	Jackson, Darnell	CLE	25.0333	47	47	43	58	91.4894	123.4043	-31.9149	6	14	19	13	0.3158	0.5758	651.9667	1157	1160	1323	1189	114.3475	102.5000	11.8475	234	182	444	397	0.3708	0.7093	-43.7624	-0.0550	-0.1335
772	Beasley, Michael	MIA	178.3667	316	314	315	331	99.6835	105.4140	-5.7305	52	61	119	117	0.3077	0.6611	157.6333	268	272	302	280	112.6866	102.9412	9.7454	35	49	104	85	0.2917	0.6797	-15.4759	0.0160	-0.0186
773	Chalmers, Mario	MIA	230.8167	394	396	424	423	107.6142	106.8182	0.7960	58	64	148	133	0.3037	0.6981	105.1833	190	190	193	188	101.5789	98.9474	2.6316	29	46	75	69	0.2959	0.6198	-1.8356	0.0078	0.0783
788	Lee, Courtney	ORL	549.5500	1021	1033	1114	1090	109.1087	105.5179	3.5908	161	178	365	369	0.3038	0.6722	617.4500	1141	1135	1213	1193	106.3103	105.1101	1.2001	190	175	424	418	0.3125	0.7078	2.3907	-0.0087	-0.0356
789	Speights, Marreese	PHI	29.1167	54	55	50	71	92.5926	129.0909	-36.4983	10	12	13	21	0.3226	0.5200	258.8833	478	476	481	506	100.6276	106.3025	-5.6749	64	74	176	174	0.2689	0.7040	-30.8234	0.0537	-0.1840
793	Hill, George	SAS	76.1833	130	132	133	135	102.3077	102.2727	0.0350	19	26	50	53	0.2639	0.6579	163.8167	303	300	319	347	105.2805	115.6667	-10.3861	44	33	103	116	0.2750	0.7574	10.4211	-0.0111	-0.0995
